28613,cainiao.endpoint.locker.top.tryout.query.qrcodeinfo,查询派样活动的二维码信息,查询派样活动的二维码信息
28614,taobao.qiannniu.yungw.multi.account.auth,千牛企业版多店铺授权,taobao.qiannniu.yungw.multi.account.auth
28616,taobao.istore.award.upload,获奖用户信息上传,智慧门店互动游戏，获奖信息上传
28617,taobao.film.data.dashboard.profile.get,查询profile统计结果,showtime-engage统计指定时间范围影院影片、顾客购票信息
28618,taobao.film.data.dashboard.breakdown.get,查询beakdown统计结果,统计影院观影人群性别信息
28619,taobao.film.data.dashboard.trend.get,查询trend统计结果,showtime-engage统计指定时间范围影院购票人群年龄、性别数量信息
28623,alibaba.nazca.token.filesecret.get,获取文件秘钥,获取文件秘钥
28625,taobao.tbk.privilege.get,单品券高效转链API,单品券高效转链API
28627,yunos.tvpubadmin.user.orderlist,获取用户订单列表,获取用户订单列表
28628,yunos.tvpubadmin.user.rights,获取用户权益,获取用户权益
28629,yunos.tvpubadmin.device.osupgradequery,系统升级查询,系统升级查询
28630,yunos.tvpubadmin.device.query,获取设备列表,获取设备列表
28631,yunos.tvpubadmin.device.appupgradedetail,获取应用升级详情,获取应用升级详情
28632,yunos.tvpubadmin.device.osupgradedetail,获取系统升级详情,获取系统升级详情
28633,yunos.tvpubadmin.user.suggest,获取关联账户列表,获取关联账户列表
28634,cainiao.yima.rank.lastweek,小件员排行榜-上周排行,小件员排行榜-上周排行
28635,cainiao.yima.rank.my.history,小件员排行榜-我的排行,小件员排行榜-我的排行
28636,cainiao.yima.rank.current,小件员排行榜-当前排行页,小件员排行榜-当前排行页
28637,yunos.tvpubadmin.device.appupgradequery,应用升级查询,应用升级查询
28638,yunos.tvpubadmin.device.apks,获取停开服apk列表,获取停开服apk列表
28639,yunos.tvpubadmin.diccontroltask.query,停开服任务列表,牌照方对终端设备的停开服管理
28640,alibaba.nazca.token.issuecertapply.get,根据token获取出证申请信息,根据token获取出证申请信息
28641,alibaba.nazca.auth.issueauthapply.callback,出证申请回调,出证申请回调
28642,alibaba.nazca.auth.changeauthapply.callback,变更认证回调,变更认证回调
28643,alibaba.nazca.auth.authapply.callback,认证的统一回调接口,认证的统一回调接口
28644,alibaba.fmhealth.pressure.measuredata.delete,删除血压记录,康康同步删除血压记录
28645,alibaba.aliqin.fc.iot.cardStatus,物联卡状态查询,物联卡状态查询
28646,alibaba.nazca.token.changeauthapply.get,根据token获取变更认证申请信息,根据token获取变更认证申请信息
28647,alibaba.aliqin.fc.iot.cardInfo,物联卡信息查询,物联卡信息查询
28648,alibaba.scm.gateway.order.success,交易完成接口,交易完成接口
28652,alibaba.nazca.token.authapply.get,根据token获取认证申请信息,根据token获取认证申请信息
28653,tmall.miaoshop.member.offline.onlymobileadd,仅通过手机号进行会员注册,仅通过手机号进行会员注册
28654,tmall.miaoshop.offline.cashier.changeshifts.put,收银员班次数据回流API,?	线下门店收银员倒班数据回传回天猫门店系统
28658,tmall.car.lease.synchronizeplans,同步租赁方案,租赁公司同步还款计划
28659,tmall.car.lease.reserve,整车租车回传预约信息,租赁公司回传预约到店信息
28660,tmall.car.lease.riskcallback,整车租赁风控模型回调,租赁公司回调风控结果
28661,tmall.car.lease.consume,汽车租赁核销,租赁公司回传信息，核销
28664,alibaba.nlife.b2c.item.detail.get,b2c唯一码查询,根据零售+平台生成的唯一码获取对应详情
28665,alibaba.security.turing.platform.access.config.get,获取秘钥配置信息,获取风控的配置信息
28666,taobao.auction.zc.auction.draft.public,资产发布拍品草稿接口,资产发布拍品草稿接口
28667,taobao.qianniu.worklink.ticketsystem.query,同步工单信息到本地,提供给ISV读取工单信息接口
28668,taobao.qianniu.worklink.isvticket.change.upload,isv工单状态同步接口,ISV在关联千牛的工单和ISV的工单后，ISV工单如果有状态变更，需要通知到我们
28669,alibaba.aliqin.fc.iot.device.post,商家提交设备信息,物联网商家设备信息录入
28671,taobao.market.picture.getuserpictures,读取用户上传图片,商家通过用户信息，获取用户上传的
28672,alibaba.aliqin.fc.iot.device.isexist,判断设备是否存在,判断设备是否存在
28674,taobao.qimen.trade.users.get,获取奇门用户列表,获取已开通奇门订单服务的用户列表
28675,taobao.qimen.trade.user.delete,删除奇门订单链路用户,删除奇门订单链路用户
28676,taobao.qimen.trade.user.add,添加奇门订单链路用户,添加奇门订单链路用户
28677,taobao.qimen.events.produce,批量发送奇门事件,批量发送消息
28678,taobao.qimen.event.produce,发出奇门事件,当订单被处理时，用于通知奇门系统。
28680,alibaba.alihealth.healtharchive.examination.aima.item.add,添加体检项目API,添加体检项目API
28682,alibaba.baichuan.ctg.toutiao.content,微博输出头条数据,百川头条内容获取
28683,tmall.car.lease.tailpaymentback,尾款处置方案回传,尾款处置方案回传
28684,alibaba.alihealth.healtharchive.examination.reservestate,获取体检状态,基于机构服务码获取用户服务的状态
28688,alibaba.alihealth.healtharchive.examination.createreserve,保存用户的预约信息,保存用户的预约信息
28689,alibaba.baichuan.ctg.video.upload,提供优酷的短视频入淘API,提供优酷的短视频入淘API
28690,alibaba.alihealth.healtharchive.examination.packageinfo,获取体检套餐的详细信息,获取体检套餐的详细信息
28691,alibaba.alihealth.healtharchive.examination.citylist,获取所在的城市列表,获取客户选择的套餐，可用的体检中心所在的城市列表
28692,alibaba.alihealth.healtharchive.examination.packagelist,获取可用的套餐列表,可用的套餐列表
28693,alibaba.alihealth.healtharchive.examination.reserveinfo,获取用户可用的预约信息,获取用户可用的预约信息
28694,alibaba.alihealth.healtharchive.examination.authorization,报告获取授权,用户授权或取消授权第三方机构查看客户报告
28695,alibaba.alihealth.healtharchive.examination.login,卡密登录合法性校验,体检机构电子码卡密合法性校验接口
28696,alibaba.alihealth.healtharchive.examination.cancelreserve,取消预约,取消预约
28697,alibaba.alihealth.healtharchive.examination.getreport,获取体检报告,获取用户的PDF报告
28698,alibaba.alihealth.healtharchive.examination.checkunitschedule,获取用户选择的体检中心网络排期,获取用户选择的体检中心网络排期
28699,alibaba.alihealth.healtharchive.examination.updatereserve,更新预约日期,修改客户预约信息
28700,alibaba.alihealth.healtharchive.examination.checkunitlist,获取客户选择的城市下套餐可使用的体检中心列表,获取客户选择的城市下套餐可使用的体检中心列表
28702,taobao.wdk.wms.gateway.process.task.complete,完成任务,完成任务
28703,alibaba.oversea.exchagerate.get,汇率信息获取,提供外部汇率查询接口
28704,taobao.wdk.wms.gateway.process.task.update,确认任务,确认任务
28705,taobao.wdk.wms.gateway.process.task.get,获取加工任务,获取加工任务
28706,alibaba.interact.open.isattention,判断用户是否收藏某个店铺,判断用户是否收藏某个店铺
28707,taobao.afp.adzonesrpt.get,获取AFP推广位报告,获取AFP媒体用户的推广位报告
28708,alibaba.alihealth.healtharchive.examination.aima.person.add,艾玛妇产添加用户,添加一个体检用户
28709,alibaba.alihealth.healtharchive.examination.aima.result.add,添加体检结果,添加体检结果
28710,alibaba.interact.benefit.idraw,权益平台奖池接口开放,权益平台通用开放抽奖接口
28711,taobao.afp.ordersrpt.get,获取AFP订单报告,获取AFP媒体用户的订单报告
28712,taobao.afp.campaignsrpt.get,获取AFP投放报告,获取AFP媒体用户的投放报告
28713,yunos.tv.tao.tv.tao.promotion,获取专享优惠券,电视淘宝领取专享优惠券
28714,taobao.afp.creativesrpt.get,获取创意报告,获取AFP媒体用户的创意报告
28716,taobao.film.data.campaign.summary.get,查询营销活动统计信息,showtime-engage查询影院营销活动统计信息
28719,alibaba.security.turing.platform.access.vmpic.fetch,图灵服务平台用户生成虚机图片,提供平台用户的生成虚机图片服务
28729,alibaba.fundplatform.card.template.new,新增实体卡模板,该接口由制卡商实现，当新增一个实体卡模板的时候，需要调用该接口，通知制卡商同步新增卡模板信息。
28731,alibaba.lottery.raffle.runraffle,游戏抽奖,外部游戏抽奖接口
28732,alibaba.fmhealth.diet.zhongliang.getfooddetails,查找食材详情,查找食材详情，根据食材的id，返回食材的详细信息
28733,alibaba.fmhealth.diet.zhongliang.searchfood,搜索食材接口,根据用户输入的食材名称，返回相关的食物列表
28734,alibaba.fmhealth.diet.zhongliang.getrecipedetails,查找食谱详情,根据食谱id，获取食谱的详细信息
28735,alibaba.fmhealth.diet.zhongliang.getbloodsugarrecipe,获取血糖食谱接口,获取血糖食谱接口：获取中粮血糖食谱接口，一次返回该用户所有的可选食谱内容
28736,alibaba.fmhealth.diet.zhongliang.getbloodpressurerecipe,获取高血压食谱接口,获取中粮高血压食谱接口，一次返回该用户所有的可选食谱内容
28737,alibaba.fmhealth.diet.zhongliang.gettoken,获取中粮接口token,获取中粮接口访问token
28743,taobao.wlb.imports.resource.gfc.get,gfc发货获取线路,gfc路由线路
28745,cainiao.endpoint.locker.spi.order.authcode.query,查询开柜码使用状态,查询开柜码使用状态
28747,alibaba.baichuan.ctg.user.relation,用户,提供给优酷查询道长和淘宝账户的绑定关系
28759,taobao.bus.tvmcreateorder.set,线下自助机创建订单,提供给汽车票线下自助机的创建订单使用
28760,alibaba.tuike.web.union.order.query,推客网盟合作抽佣订单查询接口,推客网盟合作抽佣订单查询接口
28762,taobao.ju.items.search,聚划算商品搜索接口,搜索聚划算商品
28763,taobao.xhotel.baseinfo.room.get,酒店房型与房价查询,根据outHid/hid获取酒店的房型和价格信息
28767,aliyun.alink.data.stat.report,外部离线统计数据上报,外部合作厂商上报设备的明细数据，或者离线统计数据。
28770,taobao.kelude.aps.ai.outer.extractkeyword,提取关键词,提取关键词
28771,taobao.omniorder.dddelivery.status.get,根据运单号查询点点送配送状态,根据运单号查询点点送配送状态。
28772,tmall.car.lease.sellerrisk,查询商家风控,查询商家风控模型
28775,alibaba.aliqin.fc.iot.sms.send,物联网短信发送,发送物联网短信，只允许使用物联网短信模板
28776,alibaba.lst.pos.member.checkexist,小店白名单检测,提供小店白名单检查top接口
28802,yunos.tvsearch.data.search,数娱TV内容搜索,数娱TV内容搜索，包括：影视、音乐、应用、商品等
28803,yunos.tvsearch.checkinstallapp.get,获取需要检测安装情况的应用列表,获取需要检测安装情况的应用列表，客户端根据这个列表上报搜索接口
28804,yunos.tvsearch.data.searchpage,数娱tv内容分页搜索服务,数娱tv内容分页搜索服务
28805,taobao.film.data.campaign.posstats.get,pos数据统计接口,Engage系统使用, 可以统计某个活动的pos系统数据, 包括电影票张数, 卖品数, 利润等。
28806,taobao.film.data.campaign.redemptionstats.get,代金券核销统计接口,Engage系统使用, 统计了活动中的代金券核销数据。
28807,yunos.tvsearch.ranking.get,数娱TV内容推荐接口,获取电影，电视剧，综艺等类型的热门排名视频
28811,taobao.film.data.campaign.sitestats.get,统计影院营销活动综合信息,showtime-engage统计影院营销活动综合信息
28812,yunos.tvpubadmin.content.single.video.submitauditresult,单视频审核提交审核结果,单视频审核提交审核结果
28814,alibaba.aone.envcenter.querytestenv,环境高级查询,环境高级查询
28815,taobao.film.data.campaign.landingpagestats.get,重新发布上线,showtime-engage统计顾客点击营销活动页数量
28843,alibaba.einvoice.taxchange.update,税号变更状态更新,服务商更新税号变更工单的状态
28844,cainiao.cilogistics.abnormal.countx,异常物流数据统计接口,异常物流数据统计接口
28845,yunos.tvpubadmin.content.single.video.getlist,单视频审核获取视频列表,牌照方在审核单视频时获取单视频列表接口
28850,yunos.tvpubadmin.content.show.getlist,节目审核获取节目列表,节目审核获取节目列表
28851,alibaba.alihealth.healtharchive.examination.aima.gather.add,艾玛添加聚合检查结果,艾玛添加聚合检查结果
28852,taobao.zuanshi.banner.campaign.modify,修改计划,修改计划
28853,taobao.zuanshi.banner.campaign.create,新增计划,新增计划
28854,taobao.zuanshi.banner.adgroup.get,获取单元详细信息,获取单元详细信息
28855,taobao.zuanshi.banner.campaign.find,获取计划列表,获取计划列表
28868,taobao.zuanshi.banner.adgroup.delete,删除单元,删除单元
28876,taobao.wlb.import.threepl.resource.get,3PL直邮获取资源列表,获取3pl直邮的发货可用资源
28877,taobao.wlb.import.threepl.offline.consign,3PL直邮线下发货,菜鸟认证直邮线下发货
28878,taobao.rds.db.createaccount,rds创建数据库账户,rds创建数据库账户
28880,taobao.zuanshi.banner.adgroup.create,新增单元,新增单元
28881,taobao.zuanshi.banner.creative.unbind,解绑创意,解绑创意
28882,taobao.zuanshi.banner.campaign.get,获取计划详细信息,获取计划详细信息
28883,taobao.zuanshi.banner.creative.find,获取创意列表,获取创意列表
28884,taobao.zuanshi.banner.creative.find.bind,获取已绑定的创意,获取已绑定的创意
28885,taobao.zuanshi.banner.campaign.delete,删除计划,删除计划
28886,taobao.zuanshi.banner.adgroup.adzone.bind,钻石展位全店推广单元绑定广告位接口,智钻Banner推广单元绑定广告位
28887,taobao.zuanshi.banner.adgroup.adzone.unbind,钻石展位全店推广单元解绑广告位接口,智钻Banner推广单元解绑广告位
28888,taobao.zuanshi.banner.adgroup.modify,修改单元,修改单元
28889,taobao.zuanshi.banner.adgroup.find,获取单元列表,获取单元列表
28890,taobao.zuanshi.banner.adzone.findpage,获取钻石展位全店广告位分页数据,智钻Banner广告位列表查询
28891,taobao.zuanshi.banner.creative.create,新增创意,新增创意
28892,taobao.zuanshi.banner.adgroup.status,修改单元状态,修改单元状态
28893,taobao.zuanshi.banner.crowd.find,获取全店计划定向人群列表,获取全店计划定向人群列表
28894,taobao.zuanshi.banner.interest.find,获取兴趣点定向兴趣点列表,获取兴趣点定向兴趣点列表
28895,taobao.zuanshi.shop.item.find,获取店铺宝贝列表,获取店铺宝贝列表
28896,taobao.zuanshi.account.get,获取账户信息接口,获取账户信息接口。
 (1). BP显示余额 (字段 ：banlance ) = 现金余额(字段：cash_balance) + 赠款余额(字段：grant_balance)；
(2). 计算日预算判断，是真正可用的金额 = 余额(字段：banlance) + 红包(字段：red_packet)+ 授信额度(字段：credit_balance)
28897,taobao.zuanshi.banner.catelabel.find,获取群体定向标签列表,获取群体定向标签列表
28898,taobao.zuanshi.banner.dmp.crowd.cancel,钻石展位全店取消DMP渠道应用接口,钻石展位全店取消DMP渠道应用接口；注意：全店和单品是两个渠道，分开两个接口调用
28899,taobao.zuanshi.banner.cpm.targeting.find,获取全店cpm计划可用定向列表,获取全店cpm计划可用定向列表
28900,taobao.zuanshi.banner.cpc.targeting.find,获取全店cpc计划可用定向列表,钻石展位全店cpc计划可用定向列表
28901,taobao.zuanshi.banner.creative.condition,获取创意查询条件,获取创意查询条件
28902,taobao.zuanshi.banner.area.code.find,获取地域列表,获取地域列表
28903,alibaba.scm.external.wms.order.notify,商家仓发货单下发,商家仓发货单下发
28904,taobao.zuanshi.banner.campaign.status,修改计划状态,修改计划状态
28905,taobao.zuanshi.banner.adgroup.adzone.findpage,获取钻石展位全店推广单元的广告位绑定列表,获取推广单元的广告位绑定列表
28906,taobao.zuanshi.banner.adzone.condition,获取全店广告位查询条件,智钻Banner广告位查询条件获取
28907,taobao.zuanshi.banner.creative.bind,绑定创意,绑定创意
28908,taobao.zuanshi.banner.crowd.add,增加全店计划下定向,增加全店计划下定向
28909,taobao.zuanshi.banner.crowd.update,修改全店计划下定向,修改全店计划下定向
28910,taobao.zuanshi.banner.dmp.find,获取DMP定向可用人群列表,钻石展位全店达摩盘定向人群查询接口
28911,taobao.zuanshi.banner.account.budget.get,获取全店计划日预算总额,获取全店计划日预算总额
28912,taobao.zuanshi.banner.creative.modify,修改创意,修改创意
28913,taobao.zuanshi.banner.crowd.delete,删除全店计划定向,删除全店计划定向
28914,taobao.zuanshi.banner.dmp.crowd.apply,应用全店计划DMP人群到渠道接口,应用全店计划DMP人群到渠道接口
28922,yunos.ultradata.event.datapost,UD2系统的埋点数据收集接口,PC 端应用的埋点反馈收集接口
28923,tmall.maoning.activity.price.check,校验猫宁活动价格,聚划算聚后再折，在苏宁报名其他活动时，查询是否还在聚划算价保期，避免苏宁因聚划算价保问题被扣分
28926,alibaba.scm.external.wms.order.inventory.lack.callback,商家仓订单缺货回告,商家仓订单缺货回告
28927,alibaba.scm.external.wms.order.consign.callback,商家仓订单出库回告,商家仓订单出库回告
28931,taobao.bus.disableqrcode.set,自助机失效二维码,使创建的二维码失效
28932,taobao.bus.tvmpayorder.set,自助机条形码被动支付,汽车票线下自助机条形码支付
28935,taobao.bus.tvmqueryorder.get,线下自助机查询订单信息,查询订单详情
28936,taobao.bus.tvmbookorder.set,线下自助机通知出票接口,出票，当成功的时候告知出票；当失败的时候告知出票失败，飞猪退款给用户。
28951,alibaba.scm.external.wms.order.tms.update.callback,商家仓订单揽收，签收&amp;拒签回告,商家仓订单揽收，签收&拒签回告
28953,youku.laifeng.shortvideo.rec.get,来疯短视频推荐,来疯短视频推荐
28954,alibaba.aliqin.large.flow.grade,流量大包档位查询接口,查询流量钱包支持的档位
28955,yunos.ad.report.get,代理商查询子账号报表,客户（外部广告代理商）用来查询其名下子账号的广告投放数据报表。
28956,alibaba.aliqin.large.flow.send,流量大包发放接口,提供给ISV发放流量大包的接口，ISV调用该接口给用户发送流量包
28960,taobao.waimai.datasync.check,外卖店铺数据核对,与饿了么就外卖店铺，商品，分类等数据进行核对
28961,taobao.bus.tvmcancelorder.set,线下自助机未付款取消订单,自助机汽车票未付款取消订单
28962,taobao.bus.tvmcreateqrcode.set,自助机生成支付宝支付二维码,用于汽车票线下自助机调用获取支付宝的二维码
28967,alibaba.scm.external.wms.item.get,商品回传,商品回传
28968,alibaba.aliqin.ta.voice.num.doublecall,聚石塔语音双呼接口,根据传入的主叫号码与被叫号码，由系统依次向主叫号码与被叫号码发起呼叫，双方都应答后，开始一对一通话并开始计费。使用前需要在阿里大于管理中心添加呼叫双方的显示号码。
28971,alibaba.scm.external.wms.return.order.callback,商家仓退货单入库确认,商家仓退货单入库确认
28972,alibaba.scm.external.wms.exchange.order.callback,回传换货单,回传换货单
28973,alibaba.scm.external.wms.item.update,商品修改,商品修改同步第三方
28974,alibaba.scm.external.wms.inventory.stock.out.callcack,退供出库回传、调拨出库回传供应链中台,退供出库回传、调拨出库回传供应链中台
28975,alibaba.scm.external.wms.item.create,商品创建,给第三方下发商品
28976,taobao.trade.drug.order.get,查看订单详情,商家查看订单详情
28978,alibaba.scm.external.wms.inventory.stock.in.calback,采购入库回传、调拨入库回传,采购入库回传、调拨入库回传供应链中台
28981,taobao.wdk.inventory.sync,同步五道口库存信息,提供第三方DC系统同步库存信息到五道口进行对账
28982,taobao.wdk.ledger.sync,同步五道口总账信息,提供第三方DC系统同步总账信息到五道口进行对账
28984,alibaba.scm.external.wms.order.cancel.notify,商家仓单据取消,商家仓单据取消
28985,taobao.wdk.voucher.sync,同步五道口业务凭证,提供第三方DC系统同步业务凭证信息到五道口进行对账
28986,alibaba.alicom.offline.commission.query,线下拉新佣金查询,线下渠道用户查询指定店铺指定时间段拉新的佣金
28987,alibaba.scm.external.wms.return.order.notify,商家仓退货单下发,商家仓退货单下发
28988,alibaba.scm.external.wms.inventory.stock.check.callcack,商家仓盘点回传供应链中台,商家仓盘点回传供应链中台
28990,alibaba.marketing.lottery.award.append,抽奖平台奖品添加接口,抽奖平台奖品添加接口，目前仅用于奖池众筹项目
28992,taobao.opencrm.couponquota.get,优惠券投放额度信息查询接口,优惠券投放额度信息查询接口
