22031,taobao.fenxiao.dealer.requisitionorder.agree,供应商/分销商通过采购申请/经销采购单申请,供应商或分销商通过采购申请/经销采购单审核
22032,taobao.fenxiao.dealer.requisitionorder.get,批量查询采购申请/经销采购单,批量查询采购申请/经销采购单，目前支持供应商和分销商查询
22033,taobao.fenxiao.dealer.requisitionorder.query,按编号查询采购申请/经销采购单,按编号查询采购申请/经销采购单，目前支持供应商和分销商查询。
22111,taobao.fuwu.scores.get,服务平台评价查询接口,根据日期、查询appkey对应服务评价，每次调用只能查询某一天服务评价信息，可设置分页查询，页大小最大为100，非实时接口，延迟时间为30分钟
22128,taobao.topats.jushita.jdp.datadelete,异步删除rds库数据推送表的数据,异步删除rds库数据推送表的数据
22129,taobao.jushita.jdp.users.get,获取开通的订单同步服务的用户,获取开通的订单同步服务的用户，含有rds的路由关系
22134,taobao.customize.tool.list.get,获取定制工具列表,提供定制工具列表. 无入参, 仅返回一个list列表.
22171,tmall.item.desc.modules.get,商品描述模块信息获取,商品描述模块信息获取，包括运营设定的类目级别的模块信息以及用户自定义模块数量约束。
22172,taobao.logistics.consign.order.createandsend,创建订单并发货,创建物流订单，并发货。
22173,taobao.vmarket.eticket.auth.beforeconsume,核销放行的查询接口,针对O2O电子凭证核销放行业务，为满足码商能够核销淘宝码而开放的核销查询接口
22174,taobao.vmarket.eticket.auth.consume,核销放行的核销接口,针对O2O电子凭证核销放行业务，为满足码商能够核销淘宝码而开放的核销接口
22175,taobao.inventory.ipc.inventorydetail.get,库存明细查询,查询库存明细
22209,taobao.ju.cnarea.get,获取生活团报名所需国内省市景区数据,获取聚划算生活团报名所需国内省市景区数据，例如浙江杭州西湖
22210,taobao.ju.abroadarea.get,获取生活团报名所需国外大洲国家景区数据,获取聚划算生活团报名所需国外大洲国家景区数据，例如亚洲日本富士山
22211,taobao.logistics.ordertrace.get,流转信息查询,根据物流公司编码（如顺风：SF）与运单号查流转信息。
22224,tmall.promotag.tag.removetag,删除标签定义,用于删除标签定义，但是要确保目前该标签没有人群在使用。
22248,taobao.promotionmisc.item.activity.update,修改无条件单品优惠活动,修改无条件单品优惠活动。
1、该接口只修改活动基本信息和打折信息，如需要增加、删除参与该活动的商品，请调用taobao.promotionmisc.activity.range.add和taobao.promotionmisc.activity.range.remove接口。 
2、使用该接口时需要同时把未做修改的字段值也传入。 

3、该接口受店铺最低折扣限制，如优惠不生效，请让卖家检查该优惠是否低于店铺的最低折扣设置。
22249,taobao.promotionmisc.mjs.activity.add,创建满就送活动,创建满就送活动。
1、可以选择是全店参加或者部分商品参加：participate_range：0表示全部参与； 1表示部分商品参与。 2、如果是部分商品参加，则需要通过taobao.promotionmisc.activity.range.add接口来指定需要参加的商品。 3、该接口创建的优惠受店铺最低折扣限制，如优惠不生效，请让卖家检查该优惠是否低于店铺的最低折扣设置。
22250,taobao.promotionmisc.mjs.activity.get,查询满就送活动,查询满就送活动
22251,taobao.promotionmisc.activity.range.add,增加活动参与的商品,增加活动参与的商品，部分商品参与的活动，最大支持指定150个商品。
22252,taobao.promotionmisc.activity.range.list.get,查询活动参与的商品,查询活动参与的商品
22253,taobao.promotionmisc.activity.range.remove,去除活动参与的商品,去除活动参与的商品
22254,taobao.promotionmisc.activity.range.all.remove,清空活动参与的商品,清空活动参与的商品
22255,taobao.promotionmisc.mjs.activity.list.get,查询满就送活动列表,查询满就送活动列表。注意，该接口的返回值中，只包含活动的主要信息，如activity_id，name，description，start_time，end_time，type，participate_range。优惠的详细信息，请通过taobao.promotionmisc.mjs.activity.get获取。
22256,taobao.promotionmisc.mjs.activity.update,修改满就送活动,修改满就送活动。 
1、该接口只修改活动基本信息和打折信息，如需要增加、删除参与该活动的商品，请调用taobao.promotionmisc.activity.range.add和taobao.promotionmisc.activity.range.remove接口。 
2、使用该接口时需要同时把未做修改的字段值也传入。 
3、该接口创建的优惠受店铺最低折扣限制，如优惠不生效，请让卖家检查该优惠是否低于店铺的最低折扣设置。
22257,taobao.promotionmisc.mjs.activity.delete,删除满就送活动,删除满就送活动
22258,taobao.promotionmisc.item.activity.add,创建无条件单品优惠活动,创建无条件单品优惠活动。1、可以选择是全店参加或者部分商品参加：participate_range：0表示全部参与； 1表示部分商品参与。
