26004,cainiao.guoguo.accout.income,裹裹配送方资金流水,裹裹配送方资金流水
26005,cainiao.guoguo.accout.cash,小件员提现服务,小件员提现服务
26006,alibaba.orp.recommend,推荐场景开放接口,推荐开放接口
26007,taobao.wlb.order.jz.query,家装业务查询物流公司api,家装业务查询物流公司api
26009,taobao.wlb.order.jz.consign,家装发货接口,家装类订单使用该接口发货
26010,cainiao.guoguo.delivery.userinfo,查询小件员信息,查询小件员信息
26012,cainiao.guoguo.graborder.takepackage,揽件,小件员sdk揽件
26013,cainiao.guoguo.graborder.adduserposition,添加用户位置信息,添加用户位置信息
26015,cainiao.guoguo.graborder.queryorderdetailinfo,查询订单详情,查询订单详情
26017,cainiao.guoguo.graborder.getavailableorderlist,小件员拉取抢单列表,小件员SDK 获取抢单列表
26018,taobao.user.mobile.cancelled.notice,运营商手机注销通知接口,当手机号发生销户时，运营商提供通知消息
26019,taobao.tanx.audit.creative.modify,创意修改接口,创意修改接口
26020,yunos.tv.videocalluuidservice.finduuidbynumber,tvvideocall通过number获取uuid,TV视频通话通过number获取对应的uuid信息
26027,taobao.open.sms.batchsendmsg,批量发送短信,批量发送短信
26028,taobao.alitrip.ticket.sku.modify,门票sku更新,针对门票sku进行新增、更新、删除操作
26029,taobao.alitrip.ticket.item.single.query,商品查询接口,用于查询门票商品信息
26030,taobao.alitrip.ticket.item.base.add,门票商品发布接口,主要针对门票基本信息的上传
26031,taobao.alitrip.ticket.store.single.query,根据机具编号获取对应网点信息,卖家发布电子凭证商品时，需要提供网点信息，这个接口用户获取机具编号对应的网点信息
26032,taobao.alitrip.ticket.item.base.modify,门票商品编辑,主要针对门票基本信息的上传
26033,taobao.alitrip.ticket.sku.price.modify,门票sku价格修改,门票sku价格修改
26034,taobao.alitrip.ticket.sku.inventory.modify,门票商品库存修改,门票商品库存修改
26035,taobao.alitrip.ticket.sku.delete,删除门票sku信息,针对门票sku进行删除
26037,taobao.alitrip.car.order.accept,确认接单,用来接收服务商确认接单信息
26038,alibaba.aliqin.ta.sms.num.query,短信查询,查询短信发送揭露
26039,alibaba.aliqin.fc.sms.num.query,短信发送记录查询,短信发送记录查询。
26040,taobao.wdk.batch.notice,批次拣货通知,电子标签拣货后通知拣货信息
26041,taobao.xhotel.order.official.qualification.get,官网信用住用户资质校验,官网信用住在下单前对用户进行资质校验，资质校验通过才能进行信用支付
26042,alibaba.tianji.supplier.order.result,供应商处理订单接口（订购成功/失败、发货）,供应商处理订单接口（订购成功/失败、发货）
